0_11200	1_5152	2_10028, 2_45923, 2_81295	3_31152	4_13061, 4_18500	5_11171
0_11180	1_6179	2_10045, 2_45905, 2_81278	3_22039, 3_54618	4_33484	5_11099
0_11143	1_3482	2_10060, 2_45856, 2_81325	3_31113	4_13020, 4_18449	5_10825
		2_10061, 2_45853, 2_45854, 2_81324	3_17923, 3_26519	4_13019, 4_18445, 4_18446	
0_11132	1_28882	2_10065, 2_81320	3_17914, 3_26515	4_13014, 4_18440	5_7725
0_11126	1_28972	2_10071, 2_45846	3_17908	4_13005, 4_18433	5_11012, 5_37945
0_11118	1_28603	2_10079, 2_45836, 2_80978	3_17906, 3_26505	4_12996, 4_18425	
0_11103	1_4573	2_10101, 2_45824, 2_80966	3_17897	4_12988, 4_18421	5_11066
0_11092	1_27858	2_10114, 2_45807, 2_80953	3_21953	4_12974, 4_18398	5_10979
0_11091	1_28109	2_10116, 2_45804, 2_80952	3_26480	4_12972, 4_18396	5_10981
0_11078	1_28530	2_10133, 2_45793, 2_80939	3_17866	4_12954, 4_18383	5_7997
0_11077	1_30010	2_10134, 2_45792, 2_80938	3_17867	4_12955, 4_18382	5_5376
0_11074		2_10137, 2_45791, 2_80935	3_17871, 3_26471	4_12959, 4_18381	5_11206
0_11073	1_3448	2_10138, 2_80934	3_17870, 3_26470	4_12960, 4_18380	5_11205
0_11521	1_27898	2_10149, 2_46197, 2_81431	3_43330	4_18915, 4_23712	5_14053
0_11516	1_35023	2_10155, 2_46171, 2_81435	3_31513, 3_43312	4_18905	5_11475
0_11508	1_33158	2_10160, 2_46182, 2_46490	3_35294, 3_43307	4_23693, 4_24029	
0_11578	1_29313	2_10204, 2_46266, 2_81376	3_35256, 3_39004	4_18892	5_11535
0_11592	1_34582	2_10217, 2_81364	3_39018, 3_39019	4_18879, 4_23780	5_11518
0_11601		2_10224, 2_81359	3_35250, 3_39016	4_18874, 4_23793, 4_23794	5_12419
0_11622	1_28299	2_10252, 2_46309, 2_81338	3_31429, 3_43399	4_18847, 4_23817	
	1_33309	2_10275, 2_81456, 2_81457		4_23834, 4_23835, 4_62302	5_35986, 5_9762
0_11778	1_34664	2_10329, 2_46428, 2_81606	3_31402	4_18756, 4_23966	5_11566
0_11767, 0_11768	1_29653	2_10345, 2_46411, 2_81592	3_31397	4_18771, 4_18772	
0_11718	1_35040	2_10390, 2_46354, 2_81534	3_31372, 3_39107	4_18727, 4_23903	
0_11711	1_34668	2_10397, 2_46334, 2_81525	3_35150, 3_39102	4_23897	5_11486
0_11704	1_28042	2_10409, 2_46340, 2_81517	3_31345	4_18999, 4_23891	5_11555
0_11700	1_34965	2_10414, 2_46346	3_31348, 3_43461	4_18995, 4_23886	5_11561
0_11699	1_33990	2_10415, 2_46347, 2_81511	3_31349	4_18994, 4_23884	5_11562
0_11698	1_29040	2_10416, 2_46348, 2_81510	3_39093	4_18993, 4_23883	5_11563
0_11932	1_34786	2_10483, 2_46638, 2_81771	3_35326, 3_39276	4_19022, 4_24180	
0_11930	1_28486	2_10486, 2_46634, 2_81769	3_31560	4_19025, 4_24176	5_11619
0_11929		2_10488, 2_46632, 2_81767	3_31561, 3_43607	4_19026, 4_24174	5_11620
0_11924	1_34987	2_10492, 2_46628, 2_81759	3_31564, 3_43603	4_19030, 4_24170	
0_11920	1_29027	2_10496, 2_46622, 2_81753	3_31566	4_19034, 4_24167	5_11371
0_11919	1_28138	2_10497, 2_46620, 2_81752	3_35330	4_19035, 4_24166	5_11370
0_11902, 0_11903		2_10520, 2_46594, 2_81734, 2_81735	3_35341, 3_39257	4_19055	
0_11899	1_28817	2_10524, 2_46592, 2_81732	3_35344	4_19058, 4_24137	5_24318
0_11891	1_28859	2_10529, 2_46587, 2_81726	3_35348, 3_39251	4_19063, 4_24130	
0_11890	1_35354	2_10531, 2_46585, 2_81724	3_31591, 3_43588	4_19064, 4_24127	
0_11870	1_34221	2_10550, 2_46564, 2_81709	3_43573	4_19084, 4_24111	5_11664
0_11869	1_28625	2_10552, 2_46563, 2_81708	3_35369, 3_39232	4_19085	5_11665
0_11867	1_33941	2_10555, 2_46561	3_35372, 3_39230	4_19088, 4_24109	5_11671
0_11858	1_28049	2_10564, 2_46554, 2_81698	3_35381	4_19095, 4_24101	5_11770
0_11856	1_28929	2_10566, 2_46552, 2_81696	3_43563	4_19097, 4_24099	5_11767
0_11836	1_34118	2_10585, 2_46527, 2_81667	3_31622, 3_39214	4_19112, 4_24068	
0_11830	1_29090	2_10590, 2_46517, 2_81661	3_31623	4_19117, 4_24058	5_11677
		2_10610, 2_10611, 2_10612, 2_10613		4_19136, 4_19137, 4_19138, 4_19142, 4_19143	
0_12008		2_10635, 2_46751, 2_81828	3_35418, 3_43689	4_19157, 4_24280	5_11831
0_12009	1_28369	2_10636, 2_46752	3_31658, 3_39357	4_19160, 4_24281	5_11833
0_12025	1_28259	2_10653, 2_46793	3_31675, 3_39373	4_19177, 4_24322	5_15721
0_12049		2_10662, 2_46806, 2_81860	3_31685, 3_43719	4_19188, 4_24337	5_14425
0_12053	1_34741	2_10666, 2_46818, 2_81862	3_43726	4_19193, 4_24351	5_14420
0_12054	1_28283	2_10668, 2_46817, 2_81864	3_39390	4_19195, 4_24350	5_14419
		2_10694, 2_10695, 2_46848, 2_81898	3_35457	4_19219, 4_19220, 4_25558	5_11867
0_12092	1_27969	2_10696, 2_46850, 2_81900	3_31704, 3_39417	4_19221, 4_25556	
0_12122	1_34448	2_10725, 2_46880, 2_81926	3_35483, 3_43775	4_19250, 4_24406	
		2_10732, 2_10733, 2_10734, 2_46886, 2_46887	3_31726	4_24412, 4_24413	5_11804
0_12173	1_28199	2_10781, 2_46938, 2_81979	3_39483	4_19298, 4_24480	5_11938
0_12177	1_29126	2_10786, 2_81983	3_31769, 3_39487	4_19303, 4_24483	5_11941
		2_10803, 2_10804, 2_46963, 2_46964, 2_46980	3_39509, 3_39510, 3_39511		5_14918
0_12223, 0_12224		2_10838, 2_10839, 2_47007, 2_82035, 2_82036			5_11981, 5_11982
0_12230	1_28472	2_10844, 2_47013, 2_82041	3_35543, 3_39555	4_19360, 4_24550	
0_12236		2_10847, 2_47017, 2_82045	3_31808, 3_43882	4_19363, 4_24554	5_11826
0_12251	1_28582	2_10862, 2_47028, 2_82059	3_31814, 3_43928	4_19377, 4_24581	
0_12256	1_34626	2_10866, 2_47032	3_35566, 3_39586	4_19380, 4_24578	5_11951
	1_29150	2_10876, 2_47042, 2_82076	3_31826, 3_43906	4_19388, 4_24566	5_13980
0_12269	1_29453	2_10877, 2_47043, 2_82075	3_31828	4_19389, 4_24565	5_13981
0_12284	1_33858	2_10888, 2_47064, 2_82094	3_35577, 3_43943	4_19400, 4_24599	
0_12290	1_34504	2_10895, 2_47072, 2_82100	3_35582	4_19405, 4_24606	5_11790
0_12291	1_28107	2_10896, 2_47073, 2_82101	3_35583, 3_43952	4_24607	5_11791
0_12295	1_33879	2_10900, 2_47079, 2_82105	3_35585	4_19410, 4_24614	5_11785
0_12301	1_34518	2_10905, 2_47085, 2_82109	3_31845	4_19414, 4_24622	5_11780
0_12308	1_28611	2_10917, 2_47089, 2_82114	3_35597	4_19427, 4_24626	5_12031
0_12313		2_10919, 2_47093, 2_82118	3_35599, 3_43964	4_19429, 4_24630	5_12032
0_12316	1_29505	2_10921, 2_47097, 2_82121	3_39624	4_19431, 4_24632	5_12033
0_12335	1_28348	2_10937, 2_47115, 2_82143	3_35615, 3_43976	4_19443, 4_24649	
0_12336		2_10938, 2_47116, 2_82141	3_35616, 3_43978	4_19444, 4_24650	5_15481
0_12340	1_28547	2_10944, 2_47121, 2_82136	3_35620, 3_43980	4_19451, 4_24654	
0_12344	1_34145	2_10947, 2_47125, 2_82147	3_35623, 3_43984	4_19454, 4_24657	
0_12346	1_34010	2_10952, 2_47129, 2_82151	3_31875, 3_39642	4_24661	5_12066
0_12348	1_28114	2_10955, 2_47132, 2_82154	3_43988	4_19461, 4_24664	5_12063
0_12358	1_34840	2_10964, 2_47145, 2_82165	3_43999	4_19473, 4_24674	5_13189
0_12367		2_10969, 2_47151, 2_82170, 2_82171	3_35644	4_19477, 4_24681	5_16720
0_12369		2_10970, 2_47153, 2_82174	3_31886, 3_39662	4_19478, 4_24683	5_16719
0_12371	1_29584	2_10972, 2_47155, 2_82176	3_31887	4_19480, 4_24686	5_16716
0_12372	1_29026	2_10973, 2_47156, 2_82177	3_31888, 3_39664	4_24687	5_16715
	1_28876, 1_34465	2_10981, 2_47162, 2_82183	3_35652, 3_39666, 3_39667	4_24690	
0_12381	1_34538	2_10985, 2_47167, 2_82187	3_31894, 3_39670	4_19490, 4_24693	
0_12383	1_34992, 1_35000	2_10987, 2_47169, 2_82189, 2_82190	3_31897, 3_39675		
0_12392	1_28692	2_10998, 2_47179, 2_82200	3_31901	4_19499, 4_24705	5_13513
0_12396		2_11001, 2_47181, 2_47182, 2_82204	3_39691	4_19502, 4_24708, 4_24709	
0_12406		2_11005, 2_47186, 2_82207	3_31905, 3_39693	4_19506, 4_24714	5_12047
0_12428	1_33637	2_11020, 2_82223	3_31917, 3_39703	4_19518, 4_24729	5_12227
0_12430	1_28120	2_11023, 2_47205, 2_82226	3_54102, 3_5891	4_24731	5_12223
0_12438		2_11031, 2_47213, 2_82236	3_35676, 3_44039	4_19529, 4_24742	5_12104
0_12439	1_35081	2_11032, 2_47214, 2_82237	3_39712	4_19530, 4_24743	5_12137
0_12443		2_11035, 2_47218, 2_82240	3_31929, 3_39719	4_19533, 4_24747	5_12082
0_12452	1_29579	2_11043, 2_47226, 2_82248	3_39724	4_19539, 4_24753	5_8483
0_12457	1_28324	2_11047, 2_47233, 2_82251	3_39728	4_19542, 4_24759	5_12105
0_12459	1_33939	2_11050, 2_47236, 2_82254	3_39731	4_19545, 4_24763	5_13989
0_12479		2_11064, 2_47254	3_35698, 3_44058	4_19558, 4_24779, 4_24780	5_12204
0_12493	1_28559	2_11075, 2_82283	3_31951, 3_39754	4_19571, 4_24791	5_12167
0_12494		2_11076, 2_47265, 2_82284	3_35709, 3_44068	4_19572, 4_24792	5_13982
0_12497	1_34284	2_11080, 2_47269, 2_82288	3_35712	4_19577, 4_24796	5_12118
0_12499	1_33645	2_11081, 2_47270, 2_82289	3_44069	4_19578, 4_24798	5_12117
	1_34665	2_11089, 2_47277, 2_82294	3_31958, 3_39761	4_19586, 4_24805, 4_24806	
0_12513	1_27960	2_11093, 2_47286, 2_82298	3_31961, 3_39768	4_24813	5_12133
0_12516	1_28099	2_11097, 2_47290, 2_82301	3_31963, 3_39771	4_19593, 4_24815	
	1_29103	2_11101, 2_47296, 2_82305	3_35726, 3_44092	4_19597, 4_24822	5_12140
0_12522	1_28497	2_11102, 2_47298, 2_47299, 2_82306	3_35727, 3_44093		5_12141
0_12539	1_34410	2_11111, 2_47312, 2_82319	3_31973, 3_39787	4_24835	5_15340
0_12571		2_11132, 2_47340, 2_82353	3_31990, 3_39804	4_19623, 4_24862	5_15490
0_12577	1_34809	2_11135, 2_47344, 2_82358	3_31992, 3_39809	4_19626, 4_24866	
0_12582	1_33981	2_11142, 2_47349, 2_82364		4_19632, 4_24871	5_14639, 5_38008
0_12588	1_34451	2_11146, 2_47363, 2_82367	3_32000, 3_39821	4_19636	5_12324
0_12591	1_34642	2_11149, 2_47368, 2_82370	3_32005, 3_39827	4_19639, 4_24890	
0_12593	1_34442	2_11151, 2_47370, 2_82372	3_32007, 3_39829	4_24892	5_12084
0_12596		2_11154, 2_47373, 2_82375	3_35770, 3_44154	4_19643, 4_24894	5_11970
0_12606	1_28415	2_11159, 2_47377, 2_82379	3_39839	4_19647, 4_24899	5_12156
0_12608	1_28174	2_11160, 2_47379, 2_82381	3_32013, 3_39840	4_19648, 4_24901	
0_12609	1_33601	2_11161, 2_47380, 2_82382	3_35777, 3_44157	4_19649, 4_24902	
0_12624	1_34525	2_11175, 2_47392, 2_82394	3_32022	4_19660, 4_24914	5_15325
0_12625	1_28541	2_11177, 2_47398, 2_82395	3_35783, 3_44162	4_19662, 4_24921	
0_12626	1_28268	2_11178, 2_47399, 2_82396	3_32024, 3_39861	4_19663, 4_24922	
0_12627	1_34047	2_11179, 2_47400, 2_82397	3_32025	4_19664, 4_24923	5_15019
0_12629	1_29384	2_11183, 2_47404, 2_82399	3_35786	4_19667, 4_24929	5_12152
0_12632	1_34309	2_11184, 2_47406, 2_82400	3_32028	4_19668, 4_60410	5_13977
0_12637	1_34253	2_11189, 2_47411, 2_82405	3_32031, 3_39860	4_24942	5_15328
0_12638	1_28504	2_11190, 2_47412, 2_82406	3_35790, 3_44169	4_19674	5_15327
0_12640	1_27820	2_11192, 2_82408	3_32033, 3_39866	4_19677, 4_24945	5_12306
0_12652	1_34502	2_11204, 2_47426, 2_82420	3_35803, 3_44183	4_19691, 4_24961	
0_12688	1_34948	2_11216, 2_47457, 2_82434	3_39897	4_19698, 4_19699, 4_24992	
0_12712		2_11238, 2_47463, 2_82457	3_35823, 3_44211	4_19721, 4_24998	5_13307
0_12716	1_34323	2_11240, 2_47465, 2_82460	3_32073	4_19722, 4_25000	5_13622
0_12729	1_33838	2_11251, 2_47476, 2_82470	3_35829	4_19732, 4_25009	5_12459
0_12738		2_11264, 2_47486, 2_82479	3_32090, 3_39914	4_19748, 4_25020	5_12488
0_12743	1_33983	2_11268, 2_47489, 2_82482	3_35841, 3_44228	4_19751, 4_25024	
0_12745	1_33741	2_11269, 2_47490, 2_82483	3_32093	4_19752, 4_25025	5_12305
0_12746	1_28542	2_11270, 2_47491, 2_82484	3_32094	4_19753, 4_25026	5_12304
0_12747	1_29763	2_11271, 2_47492, 2_82485	3_32095, 3_39921	4_19754, 4_25027	
0_12751		2_11274, 2_47496, 2_82489	3_32097, 3_39922	4_19758, 4_25032	5_12262
0_12752		2_11275, 2_47497, 2_82490	3_32098, 3_39924	4_19759, 4_25033	5_15458
0_12755	1_28490	2_11278, 2_47502, 2_82492	3_32103	4_19763, 4_25037	5_12356
0_12757	1_28060	2_11279, 2_47503, 2_82493	3_32104, 3_39932	4_19764, 4_25038	
0_12762	1_28399	2_11283, 2_47505, 2_82497	3_39936	4_19770, 4_25042	5_12319
0_12765	1_28112, 1_34327	2_11285, 2_47507, 2_82500	3_44243	4_19772, 4_25044	
	1_34947	2_11291, 2_47512, 2_82506	3_35851, 3_44247	4_19777, 4_25048	5_1429
0_12772	1_35020	2_11292, 2_47513, 2_82507	3_35852, 3_44248	4_25049	5_1430
0_12794	1_34296	2_11310, 2_47536, 2_82529	3_35867, 3_44264	4_25068	5_15448
0_12797	1_33749	2_11314, 2_47539, 2_82531	3_32129	4_19798, 4_25071	5_15453
0_12798	1_29647	2_11315, 2_47540, 2_82532	3_32130, 3_39952	4_19799, 4_25072	
0_12800	1_34725	2_11318, 2_47543, 2_82535, 2_82536	3_44270	4_19802, 4_25075	
0_12805	1_34017	2_11325, 2_47548, 2_82540	3_32136	4_19808, 4_25080	5_12211
0_12806	1_28523, 1_29915	2_11326, 2_47549	3_39956	4_19809, 4_25081	5_12299
0_12807	1_34348	2_11327, 2_47550, 2_82542	3_39958	4_19810, 4_25082	5_12300
0_12810	1_28781	2_11331, 2_47554, 2_82544	3_35877, 3_44276	4_19815, 4_25085	
0_12828	1_29351	2_11346, 2_47566, 2_82558	3_39974	4_19828, 4_25102	5_12570
0_12830		2_11353, 2_47578, 2_82563, 2_82564	3_39983	4_19831, 4_25108	5_12386
0_12847	1_33735	2_11369, 2_47595	3_32159, 3_39999	4_19851, 4_25132	5_12505
0_12856	1_34710	2_11376, 2_47602, 2_82585	3_35909	4_19859, 4_25139	5_12553
0_12857		2_11377, 2_47603, 2_82586	3_35910, 3_44323	4_19860, 4_25140	5_12469
0_12862	1_29319	2_11383, 2_47607, 2_82591	3_32177	4_19872, 4_25145	5_12516
0_12875	1_29084	2_11393, 2_47618, 2_82601	3_35924, 3_44340	4_25156	5_12392
0_12880	1_34353	2_11398, 2_47623, 2_82606	3_32185, 3_40021	4_19886, 4_25161	
0_12882	1_33715	2_11399, 2_47624, 2_82607	3_32186, 3_40022	4_19887, 4_25162	
0_13071	1_18815	2_11414, 2_47779, 2_82768	3_36038, 3_40144	4_20037, 4_25297	
0_13078	1_27367	2_11421, 2_47795, 2_82775	3_44485	4_20030, 4_25311	5_12831
0_13097	1_33769	2_11439, 2_47805, 2_82794	3_32263, 3_44495	4_20014	5_12623
0_12944	1_35234	2_11458, 2_47672, 2_82664	3_36004, 3_40055	4_19999, 4_25203	
0_12950	1_34995	2_11465, 2_47680, 2_82672	3_36001, 3_40060	4_19991, 4_25210	
0_12953		2_11468, 2_47682, 2_82675	3_32248, 3_44385	4_19988, 4_25212	5_12627
0_12960	1_29271	2_11473, 2_47685, 2_82680	3_32246	4_19983, 4_25217	5_12311
0_12965	1_34771	2_11482, 2_47694, 2_82685	3_35995	4_19973, 4_25224	5_5552
0_12966	1_29261	2_11483, 2_47695, 2_82686	3_35994, 3_40071	4_19972, 4_25225	
0_12968	1_29479	2_11485, 2_47697, 2_82688	3_32233, 3_44400	4_19970, 4_25227	
0_13059	1_28917	2_11494, 2_47771, 2_82759	3_36046	4_20046, 4_25288	5_12886
0_13057	1_33644	2_11496, 2_47768, 2_82757	3_36049, 3_40130	4_25286	5_13753
0_13055		2_11499, 2_47766, 2_82755	3_32286, 3_44461	4_20051, 4_25284	5_17953
0_33387	1_34293	2_11508, 2_47757, 2_82746	3_40123	4_20059, 4_25277	5_12796
0_13046	1_34154	2_11509, 2_11510, 2_82745	3_32297, 3_32298	4_20060, 4_20061	
0_13044		2_11512, 2_47754	3_32299, 3_44447	4_20063, 4_25276	5_12855, 5_37664
0_13042		2_11514, 2_47752, 2_82742	3_36062, 3_40120	4_20065, 4_25274	5_12853
0_13041	1_29502	2_11515, 2_47751, 2_82741	3_36064, 3_40119	4_20066	5_12852
0_13036	1_28182	2_11523, 2_47747, 2_82736	3_32310, 3_44442	4_20073	5_12869
0_13034		2_11525, 2_47745, 2_82734	3_36077, 3_40108	4_20075, 4_25269	5_12652
0_13033	1_28164	2_11526, 2_47744, 2_82733	3_40107	4_20076, 4_25268	5_12653
0_13111	1_33661	2_11533, 2_47829, 2_82811	3_32315, 3_40176	4_25339	5_15444
0_13112	1_34016	2_11534, 2_47830, 2_82812	3_32316, 3_40177	4_25340	5_15445
0_13155	1_34489	2_11575, 2_47874, 2_82845	3_44536	4_20122, 4_25382	5_16211
0_13159	1_29242	2_11578, 2_47880, 2_82849	3_36121, 3_44541	4_20125, 4_25388	
0_13173	1_35100	2_11583, 2_47886, 2_82857	3_32350, 3_40215	4_25394	5_13117
0_13174	1_33725	2_11584, 2_47887, 2_82858	3_32352, 3_40217	4_25395	5_13118
0_13179	1_34993	2_11586, 2_47889, 2_82860	3_40220	4_20131, 4_25398	5_13163
0_13197	1_28212	2_11603, 2_47902, 2_82874	3_32376	4_20148, 4_25412	5_8639
0_13202		2_11606, 2_47906, 2_82878	3_36140, 3_40488	4_20151, 4_25416	5_13115
0_13207	1_29340	2_11610, 2_47912, 2_82881	3_32381, 3_40499	4_20157, 4_25421	
	1_34251	2_11613, 2_47914, 2_82883	3_32385, 3_40501	4_20160, 4_25423	5_12881
0_13217	1_33827	2_11623, 2_47921, 2_82890	3_36150	4_20167, 4_25429	5_12637
0_13222	1_29408	2_11628, 2_47926, 2_82896	3_36154, 3_44840	4_25433	5_12859
0_13244	1_29222	2_11649, 2_47944, 2_82920	3_36175, 3_44849	4_20190, 4_25449	
0_13250	1_34041	2_11650, 2_47945, 2_82921	3_40230	4_20191, 4_25452	5_12733
0_13253	1_27774	2_11652, 2_47948, 2_82924	3_32427, 3_40232	4_25454	5_12933
0_13256	1_34215	2_11654, 2_47950	3_36181, 3_44565	4_20194, 4_25456	5_12932
0_13257	1_34638	2_11657, 2_47951, 2_82927	3_36185, 3_44566	4_20197, 4_25457	
0_13259	1_34593	2_11660, 2_47953, 2_82929	3_32432	4_20200, 4_25459	5_13749
0_13261	1_30057	2_11663, 2_47957, 2_82932	3_36189	4_20203, 4_25548	5_12439
0_13264	1_29452	2_11666, 2_47963, 2_82936	3_32436, 3_44608	4_20208, 4_25544	
0_13267	1_29002	2_11668, 2_47965, 2_82937	3_44606	4_20210, 4_25543	5_13240
0_13276	1_33713	2_11676, 2_48013, 2_82946	3_32443, 3_44603	4_20218, 4_25495	
0_13281	1_33643	2_11681, 2_48017, 2_82949	3_32451	4_20224, 4_25491	5_13667
0_13283	1_28767	2_11684, 2_48019, 2_82951	3_32454	4_20226, 4_25489	5_12866
0_13297	1_34988	2_11689, 2_48022, 2_82955	3_32461	4_20232, 4_25484	5_12722
0_13302	1_28837	2_11694, 2_48027, 2_82960	3_32466	4_20236, 4_25479	5_12485
0_13308	1_29482	2_11699, 2_48036, 2_82965	3_32473, 3_44582	4_20241, 4_25471	
0_13309	1_34121	2_11700, 2_48037, 2_82966	3_36216, 3_40246	4_20242, 4_25470	
0_13317	1_26134	2_11704, 2_48045, 2_82970	3_36220	4_20247, 4_25465	5_12968
0_13333	1_34494	2_11716, 2_48054, 2_82979	3_32485, 3_40283	4_20261	5_13730
0_13423		2_11725, 2_48122, 2_83052	3_36235, 3_44674	4_20270, 4_25654	5_14130
0_13414	1_25142	2_11731, 2_48117, 2_83043	3_36240, 3_44679	4_25649	5_14124
0_13413	1_34444	2_11733, 2_48112, 2_83042	3_36242	4_20277, 4_25638	5_14667
0_13412	1_34515	2_11734, 2_48111, 2_83041	3_40321	4_20278, 4_25637	5_14666
0_13384	1_28695	2_11759, 2_48091, 2_83013	3_44650	4_20300, 4_25617	5_13763
0_13369	1_29624	2_11770, 2_48079, 2_83003	3_32534, 3_44640	4_20312, 4_25605	
0_13368	1_35051	2_11772, 2_48078, 2_83002	3_32535, 3_44639	4_25604	5_13218
0_13362	1_33673	2_11775, 2_48074, 2_82998	3_40297	4_20319, 4_25597	5_13874
0_13358	1_34178	2_11777, 2_48072, 2_82996	3_32546, 3_44628	4_25595	5_12978
0_13355	1_33624	2_11780, 2_48071	3_32547, 3_44626	4_20322, 4_25593	5_12976
0_13353	1_29831	2_11782, 2_48069	3_36274, 3_40294	4_20324, 4_25591	5_12975
0_13352	1_28252	2_11783, 2_48068, 2_82992	3_40293	4_20325, 4_25590	5_12973
0_13351		2_11784, 2_48067, 2_82991	3_36276, 3_40292	4_20326, 4_25589	5_12972
0_13348	1_34600	2_11786, 2_48065, 2_82989	3_32552, 3_44621	4_20328, 4_25587	
0_13426	1_34378	2_11790, 2_48126, 2_83055	3_32567	4_20338, 4_25660	5_15791
0_13429	1_24421	2_11792, 2_48128, 2_83057	3_28684, 3_36294	4_20340	5_12726
0_13437	1_27795	2_11798, 2_48134, 2_83063	3_32571, 3_40346	4_20346	5_8993
0_13453	1_35331	2_11824, 2_83079	3_36323, 3_44695	4_20369, 4_25681	5_13235
0_13459	1_25489	2_11829, 2_48155	3_36328, 3_44697	4_20372, 4_25684	5_13288
0_13461	1_25065	2_11831, 2_48157, 2_83086	3_36329, 3_44699	4_25686	5_13290
0_13466	1_26678	2_11834, 2_48160, 2_83091	3_44701	4_20377, 4_25689	5_13229
0_13467	1_34795	2_11835, 2_48161, 2_83092	3_36334, 3_44702	4_20378, 4_25690	
0_13492	1_24480	2_11837, 2_48186, 2_83116	3_32599	4_20380, 4_25714	5_13274
0_13487		2_11844, 2_48182, 2_83111	3_36341, 3_40378	4_20387, 4_25710	5_13673
0_13483	1_35097	2_11847, 2_48180, 2_83109	3_32605, 3_44720	4_20390	5_13665
0_13476	1_26162	2_11854, 2_48174, 2_83103	3_36348, 3_40372	4_25703	5_13725
0_13471	1_24808	2_11860, 2_48164, 2_83095	3_32622	4_20400, 4_25695	5_13227
0_13475	1_26181	2_11864, 2_48170, 2_83099	3_32616	4_20406, 4_25699	5_13268
0_13468	1_25463	2_11866, 2_48162, 2_83093	3_32623	4_20408, 4_25691	5_13248
0_13496	1_25888	2_11870, 2_48192, 2_83121	3_36359	4_20412, 4_25721	5_14044
0_13498	1_25599	2_11872, 2_48194, 2_83123	3_32627	4_20414, 4_25726	5_14042
	1_34120	2_11878, 2_48200, 2_83129	3_36363, 3_44731	4_20420, 4_25730	5_13278
0_13504		2_11880, 2_48202, 2_83131	3_36364, 3_44732	4_20422, 4_25732	5_13280
0_13508	1_33761	2_11883, 2_48209, 2_83134	3_32636	4_20424, 4_25742	5_12679
0_13509	1_34433	2_11884, 2_48210, 2_83135	3_32637, 3_40403	4_20425, 4_25743	
0_13510	1_24320	2_11885, 2_48211, 2_83136	3_36365, 3_44739	4_20426, 4_25744	
0_13513	1_33747	2_11889, 2_48214, 2_83139	3_36367	4_20431, 4_25747	5_13194
0_13515	1_24996	2_11893, 2_48216	3_36373, 3_44742	4_20435, 4_25749	5_13262
0_13518	1_33689	2_11896, 2_48220, 2_83143	3_36378	4_20439, 4_25752	5_13190
0_13527	1_34144	2_11909, 2_48233, 2_83154	3_44752	4_20449, 4_25763	5_13795
0_13535	1_26139	2_11914, 2_48239, 2_83159	3_36389	4_20454, 4_25768	5_13053
0_13541		2_11918, 2_48244, 2_83163	3_36395, 3_44763	4_20457, 4_25773	5_13521
0_13543		2_11920, 2_48246, 2_83165	3_32656, 3_40430	4_20460, 4_25775	5_13655
0_13546		2_11924, 2_48249, 2_83168	3_32659, 3_40433	4_20464, 4_25778	5_13974
0_13554	1_26328	2_11928, 2_48253, 2_83172	3_36406	4_20469, 4_25782	5_13200
0_13562	1_35119	2_11936, 2_48260, 2_83179	3_32668, 3_40441	4_20477, 4_25790	
0_13569	1_34368	2_11943, 2_48267, 2_83185	3_32670, 3_40443	4_20484	5_13213
0_13570		2_11945, 2_48268, 2_83186	3_32671, 3_40444	4_20486, 4_25798	5_13224
0_13573		2_11955, 2_48271, 2_83189	3_36423, 3_40448	4_20495, 4_25801	5_15005
0_13582	1_24722	2_11956, 2_48277, 2_83194	3_32678	4_20496, 4_25806	5_12680
0_13589	1_24265	2_11959, 2_48282, 2_83200	3_44792	4_20499, 4_25811	5_13563
0_13588	1_34836	2_11960, 2_48281, 2_83199	3_32682	4_20500, 4_25810	5_13562
0_13607	1_24712	2_11981, 2_48292, 2_83213	3_40465	4_20527, 4_25819	5_13006
0_13608	1_25539	2_11982, 2_48293, 2_83214	3_40466	4_20526, 4_25820	5_13005
0_13610	1_27176	2_11984, 2_48295	3_36458, 3_40468	4_20525, 4_25822	5_1777
0_13612	1_25283	2_11986, 2_48297, 2_83218	3_36456	4_20523, 4_25825	5_13639
0_13624		2_11988, 2_48307, 2_83224	3_32704, 3_40532	4_20530, 4_25837	5_13865
0_13625	1_26605	2_11989, 2_83225	3_36464, 3_44856	4_20531, 4_25838	5_13866
0_13628	1_25392	2_11990, 2_48308, 2_83227	3_44860	4_20532, 4_25839	5_13867
0_13720		2_11993, 2_48317, 2_83236	3_32713, 3_40548	4_20535, 4_25846	5_13418
0_13661	1_33703	2_11997, 2_48330	3_32717, 3_40580	4_20539, 4_25861	5_13419
0_13636	1_33868	2_12001, 2_48312, 2_83233	3_44866	4_20544, 4_25842	5_2263
0_13691	1_25791	2_12014, 2_48375, 2_83250	3_36504, 3_40645	4_25898	5_13375
0_13749	1_34026	2_12019, 2_48409, 2_83278	3_40729	4_20565, 4_25954	5_13603
0_13794	1_24992	2_12022, 2_48366	3_36552, 3_44943	4_20569, 4_25891	5_14020
0_13663	1_35454	2_12025, 2_48363, 2_83262	3_32803	4_20573, 4_25887	5_12956
	1_24359	2_12032, 2_48377, 2_83328	3_32791, 3_40648	4_20582, 4_25901	5_13943
0_13799	1_24965	2_12034, 2_83324	3_36535, 3_44997	4_20584, 4_25929	5_13261
0_13759	1_7055	2_12038, 2_48394, 2_83295	3_32783, 3_40672	4_20588, 4_25920	
