0_34532	1_30773	2_26910	3_10366	4_31886
0_34531	1_29588	2_28851	3_10318	4_31884
0_34530	1_31733	2_28721	3_10740	4_31883
0_34528	1_29815	2_29465	3_10780	4_31875
0_34527	1_30992	2_27154	3_11426	4_31869
0_34526	1_31240	2_28136	3_10916	4_31868
0_34525	1_29999	2_28912	3_9865	4_31867
0_34523	1_31862	2_27760	3_12138	4_31866
0_34518	1_32127	2_28266	3_11957	4_31858
0_34514	1_31188	2_29704	3_10858	4_31853
0_34513	1_30893	2_27781	3_11020	4_31852
0_34511	1_29867	2_27101	3_11679	4_31847
0_34504	1_30973	2_27110	3_12367	4_31837
0_34501	1_30168	2_29381	3_10057	4_31834
0_34499	1_30124	2_27253	3_12125	4_31833
0_34497	1_30434	2_27766	3_10613	4_31831
0_34495	1_31385	2_27187	3_10124	4_31830
0_34494	1_31522	2_28214	3_12176	4_31829
0_34493	1_32000	2_28539	3_10507	4_31828
0_34480	1_30930	2_29352	3_11103	4_31817
0_34479	1_31915	2_28594	3_11408	4_31816
0_34477	1_30765	2_27171	3_11738	4_31814
0_34462	1_32242	2_27962	3_11794	4_31804
0_34460	1_32058	2_29694	3_9718	4_31803
0_34458	1_30374	2_28790	3_11222	4_31802
0_34457	1_32070	2_27262	3_10086	4_31801
0_34456	1_32276	2_27864	3_10894	4_31799
0_34455	1_31318	2_29253	3_11108	4_31796
0_34450	1_30022	2_28835	3_10634	4_31787
0_34449	1_30341	2_29428	3_10006	4_31786
0_34445	1_30756	2_28125	3_11646	4_31782
0_34443	1_29971	2_29669	3_11293	4_31780
0_34438	1_30924	2_29675	3_10223	4_31775
0_34435	1_30865	2_29819	3_9791	4_31771
0_34434	1_30393	2_27104	3_11970	4_31769
0_34433	1_29882	2_26978	3_10646	4_31767
0_34428	1_30082	2_27999	3_10717	4_31766
0_34429	1_30054	2_29751	3_11126	4_31765
0_33777	1_30734	2_27925	3_10476	4_31752
0_33768	1_30763	2_29657	3_10480	4_31746
0_33763	1_31250	2_28337	3_12034	4_31742
0_33762	1_30615	2_28019	3_10741	4_31740
0_33761	1_31636	2_27075	3_12126	4_31738
0_33760	1_30593	2_27865	3_10666	4_31735
0_33759	1_29596	2_27284	3_9881	4_31734
0_33758	1_29524	2_27756	3_11718	4_31733
0_33757	1_32110	2_29325	3_9913	4_31730
0_33754	1_29563	2_29063	3_10475	4_31726
0_33752	1_30299	2_27741	3_12238	4_31723
0_33751	1_30129	2_28462	3_11062	4_31727
0_33745	1_30089	2_27332	3_11032	4_31719
0_33742	1_30173	2_29012	3_11470	4_31714
0_33741	1_29788	2_27042	3_12378	4_31713
0_33739	1_29895	2_27447	3_11764	4_31711
0_33738	1_31456	2_27342	3_9941	4_31710
0_33737	1_31765	2_29768	3_10706	4_31709
0_33735	1_29656	2_27547	3_9692	4_31708
0_33734	1_30412	2_29200	3_11407	4_31707
0_33733	1_32168	2_29279	3_11933	4_31706
0_33732	1_29816	2_28935	3_9788	4_31704
0_33731	1_30758	2_27940	3_10952	4_31703
0_33730	1_31436	2_27536	3_11443	4_31702
0_33727	1_32033	2_28271	3_12381	4_31700
0_33725	1_31151	2_27445	3_12244	4_31697
0_33724	1_31092	2_27639	3_11326	4_31694
0_33722	1_31727	2_28904	3_11187	4_31691
0_33721	1_29897	2_27021	3_11850	4_31690
0_33719	1_31651	2_28419	3_11131	4_31687
0_33714	1_30465	2_29474	3_12095	4_31681
0_33713	1_30429	2_27122	3_11984	4_31679
0_33710	1_31516	2_27883	3_10731	4_31675
0_33708	1_29636	2_27860	3_11367	4_31673
0_33707	1_30442	2_29610	3_9694	4_31671
0_33706	1_30961	2_28896	3_11136	4_31670
0_33705	1_29988	2_28733	3_11559	4_31669
0_33704	1_29600	2_29317	3_11464	4_31668
0_33703	1_32082	2_27853	3_11735	4_31667
0_33700	1_29739	2_27818	3_10514	4_31664
0_33699	1_29551	2_27570	3_10177	4_31663
0_33698	1_30414	2_26881	3_9740	4_31662
0_33694	1_30811	2_29018	3_11117	4_31658
0_33693	1_31033	2_29308	3_9808	4_31656
0_33692	1_30135	2_28659	3_11450	4_31654
0_33689	1_31917	2_28641	3_10211	4_31650
0_33687	1_32267	2_27296	3_11995	4_31648
0_33685	1_29641	2_28936	3_11310	4_31646
0_33681	1_30242	2_29636	3_12120	4_31640
0_33680	1_30847	2_27546	3_11808	4_31639
0_33679	1_31350	2_28075	3_10518	4_31638
0_33675	1_32146	2_29160	3_9673	4_31634
0_33674	1_30198	2_28054	3_11497	4_31632
0_33672	1_32103	2_27310	3_11320	4_31630
0_33671	1_32218	2_27149	3_11705	4_31629
0_33670	1_31774	2_28006	3_10226	4_31626
0_33667	1_29525	2_28671	3_10191	4_31624
0_33666	1_30260	2_28855	3_10643	4_31623
0_33665	1_30965	2_29185	3_11309	4_31622
0_33664	1_30968	2_27195	3_12353	4_31620
0_33662	1_31357	2_29365	3_11101	4_31619
0_33656	1_30969	2_29229	3_11279	4_31614
0_33655	1_31271	2_28114	3_10404	4_31613
0_33654	1_30142	2_28771	3_12004	4_31612
0_33652	1_30643	2_29518	3_12207	4_31609
0_33651	1_30594	2_27937	3_11324	4_31608
0_33650	1_31576	2_29639	3_12250	4_31607
0_33649	1_30556	2_28463	3_10723	4_31606
0_33646	1_31677	2_29009	3_11747	4_31603
0_33645	1_31468	2_28708	3_10576	4_31602
0_33644	1_30203	2_29222	3_12240	4_31601
0_33643	1_30230	2_28139	3_11873	4_31600
0_33641	1_30116	2_29580	3_9752	4_31598
0_33639	1_29787	2_29211	3_11883	4_31595
0_33638	1_30171	2_27638	3_12101	4_31594
0_33637	1_30623	2_28827	3_9722	4_31593
0_33635	1_29568	2_28401	3_9745	4_31591
0_33633	1_29911	2_27856	3_10090	4_31590
0_33632	1_29543	2_29280	3_11761	4_31589
0_33631	1_32153	2_28077	3_12242	4_31588
0_33630	1_31307	2_28838	3_12199	4_31587
0_33629	1_31344	2_28413	3_10818	4_31586
0_33628	1_31996	2_29242	3_12010	4_31584
0_33616	1_29535	2_28542	3_11094	4_31573
0_33615	1_29590	2_29526	3_9833	4_31572
0_33613	1_30914	2_28137	3_9829	4_31569
0_33609	1_30839	2_28876	3_10396	4_31564
0_33608	1_32056	2_29635	3_11372	4_31563
0_33602	1_31552	2_28076	3_10696	4_31555
0_33601	1_30550	2_28499	3_10787	4_31553
0_33600	1_31234	2_28918	3_12371	4_31552
0_33598	1_32272	2_28454	3_10346	4_31550
0_33594	1_30564	2_28786	3_11698	4_31548
0_33593	1_30894	2_28143	3_11386	4_31547
0_33591	1_31646	2_28568	3_9729	4_31545
0_33590	1_31527	2_27717	3_11232	4_31541
0_33589	1_30114	2_29014	3_10330	4_31540
0_33588	1_30363	2_27045	3_10485	4_31539
0_33587	1_32071	2_27708	3_10343	4_31538
0_33586	1_29810	2_28660	3_11847	4_31537
0_33584	1_31762	2_27939	3_12228	4_31535
0_33583	1_30270	2_26968	3_11581	4_31534
0_33582	1_32174	2_28888	3_10529	4_31533
0_33580	1_29711	2_27775	3_11374	4_31531
0_33579	1_29562	2_27196	3_11478	4_31530
0_33578	1_31671	2_28550	3_10378	4_31529
0_33570	1_30287	2_27584	3_10082	4_31521
0_33569	1_31333	2_29384	3_12017	4_31520
0_33568	1_30799	2_27341	3_12115	4_31519
0_33560	1_30275	2_27623	3_11876	4_31509
0_33559	1_29773	2_27712	3_11323	4_31508
0_33556	1_31590	2_29448	3_10338	4_31504
0_33552	1_31740	2_26877	3_11577	4_31499
0_33551	1_29975	2_27771	3_12016	4_31498
0_33548	1_29869	2_29617	3_10328	4_31493
0_33547	1_29859	2_29263		4_31490, 4_31491
0_33546	1_31381	2_28564	3_10423	4_31488
0_33543	1_29624	2_28201	3_9776	4_31485
0_33542	1_31289	2_28690	3_11476	4_31484
0_33540	1_31353	2_28806	3_10091	4_31482
0_33539	1_31818	2_28366	3_10494	4_31480
0_33532	1_30815	2_28530	3_10592	4_31475
0_33531	1_29667	2_28558	3_11596	4_31474
0_33529	1_29719	2_29660	3_9737	4_31472
0_33528	1_30426	2_27909	3_10280	4_31471
0_33525, 0_33526	1_29712, 1_30261			4_31468
0_33519	1_29666	2_28769	3_10095	4_31463
0_33518	1_31392	2_29066	3_10920	4_31462
0_33517	1_31718	2_27421	3_11218	4_31461
0_33511	1_32049	2_29040	3_11148	4_31454
0_33510	1_31891	2_28679	3_10888	4_32255
0_33507	1_29757	2_27350	3_11713	4_31449
0_33506	1_30822	2_29049	3_12074	4_31448
0_33505	1_30863	2_27512	3_10975	4_31447
0_33503	1_31083	2_28979	3_9758	4_31446
0_33500	1_29745	2_27571	3_10105	4_31442
0_33495	1_31786	2_28165	3_10089	4_31437
0_33493	1_29631	2_27868	3_9645	4_31435
0_33492	1_31251	2_28396	3_11011	4_31434
0_33488	1_31165	2_28039	3_10424	4_31429
0_33487	1_30355	2_28619	3_10864	4_31427
0_33486	1_30956	2_27183	3_11745	4_31426
0_33484	1_30093	2_27100	3_10949	4_31424
0_33483	1_31634	2_28368	3_10025	4_31423
0_33479	1_32147	2_28702	3_11313	4_31414
0_33477	1_29582	2_28151	3_10931	4_31411
0_33474	1_29747	2_28551	3_9655	4_31407
0_33472	1_30488	2_28158	3_10863	4_31405
0_33471	1_31502	2_29789	3_12127	4_31404
0_33469	1_32007	2_27303	3_11993	4_31401
0_33465	1_30177	2_27993	3_12008	4_31397
0_33464	1_31766	2_28689	3_9815	4_31396
0_33459	1_30425	2_27105	3_11425	4_31390
0_33458	1_30897	2_28784	3_9711	4_31389
0_33452	1_31299	2_27581	3_10479	4_31381
0_33451	1_30711	2_27595	3_11903	4_31380
0_33450	1_30566	2_29422	3_11345	4_31379
0_33449	1_30547	2_27013	3_11849	4_31378
0_33446	1_31631	2_27479	3_11886	4_31376
0_33442	1_30793	2_28894	3_10133	4_31370
0_32717	1_32130	2_28452	3_11186	4_31368
0_32715	1_30513	2_28431	3_12043	4_31365
0_32714	1_30337	2_28735	3_10623	4_31363
0_32713	1_30040	2_27896	3_12277	4_31362
0_32712	1_29781	2_26957	3_12109	4_31360
0_32711	1_31902	2_27002	3_11861	4_31359
0_32708	1_31041	2_26832	3_11561	4_31356
0_32707	1_30590	2_28072	3_12271	4_31355
0_32701	1_30466	2_28014	3_12156	4_31351
0_32663	1_30342	2_29072	3_12386	4_31304
0_32672	1_32008	2_29010	3_10187	4_31312
0_32673	1_31885	2_28480	3_11907	4_31313
0_32675	1_31072	2_26969	3_11626	4_31316
0_32676	1_30665	2_29031	3_12100	4_31318
0_32677	1_32257	2_28639	3_9966	4_31319
0_32684	1_30681	2_28088	3_10568	4_31330
0_32685	1_30905	2_27389	3_12290	4_31331
0_32686	1_31637	2_29530	3_10291	4_31332
0_32688	1_30018	2_27365	3_11172	4_31336
0_32691	1_31356	2_27414	3_10061	4_31340
0_32692	1_32067	2_29624	3_10712	4_31341
0_32694	1_32167	2_29611	3_10164	4_31342
0_32695	1_29751	2_28580	3_9715	4_31343
0_32662	1_31969	2_27114	3_10979	4_31303
0_32661	1_30585	2_29015	3_10992	4_31301
0_32657	1_29809	2_27268	3_11418	4_31297
0_32655	1_31106	2_29484	3_11495	4_31294
0_32654	1_30278	2_26917	3_11090	4_31293
0_32653	1_31925	2_27691	3_10325	4_31292
0_32649	1_29643	2_28523	3_11216	4_31291
0_32646	1_31688	2_28610	3_10622	4_31289
0_32642	1_29741	2_28622	3_11790	4_31281
0_32637	1_31146	2_29065	3_10385	4_31278
0_32633	1_30958	2_27998	3_11163	4_31274
0_32632	1_30697	2_28325	3_10713	4_31273
0_32628	1_31001	2_28241	3_10490	4_31270
0_32625	1_30867	2_28760	3_10183	4_31265
0_32624	1_30274	2_27459	3_9841	4_31264
0_32622	1_32186	2_27168	3_10392	4_31261
0_32621	1_30620	2_29064	3_11625	4_31260
0_32619	1_31437	2_28998	3_9974	4_31259
0_32618	1_31853	2_29250	3_10897	4_31258
0_32615	1_31300	2_29587	3_9690	4_31256
0_32613	1_30182	2_27677	3_12221	4_31254
0_32610	1_30266	2_27113	3_11888	4_31252
0_32609	1_30934	2_28455	3_9804	4_31251
0_32607	1_30945	2_27177	3_11500	4_31248
0_32606	1_30666	2_29070	3_10565	4_31247
0_32604	1_31847	2_28145	3_11038	4_31244
0_32603	1_31085	2_29290	3_11839	4_31243
0_32602	1_29639	2_27590	3_10575	4_31242
0_32601	1_31089	2_29521	3_11766	4_31241
0_32600	1_30979	2_28224	3_10876	4_31240
0_32598	1_30335	2_29468	3_10113	4_31239
0_32597	1_30866	2_29556	3_11358	4_31238
0_32596	1_32059	2_27001	3_11941	4_31237
0_32595	1_29728	2_29061	3_11056	4_31236
0_32594	1_30769	2_28723	3_10161	4_31235
0_32593	1_31325	2_27737	3_11915	4_31234
0_32591	1_30083	2_28676	3_12162	4_31231
0_32590	1_30388	2_28297	3_11423	4_31230
0_32588	1_31101	2_26945	3_11210	4_31229
0_32586	1_29996	2_28741	3_11862	4_31228
0_32581	1_31831	2_29025	3_9800	4_31224
0_32579	1_29601	2_28030	3_12061	4_31221
0_32578	1_31538	2_29333	3_11732	4_31220
0_32577	1_30090	2_28553	3_11546	4_31219
0_32576	1_31922	2_28082	3_11334	4_31218
0_32575	1_31226	2_29260	3_10938	4_31217
0_32572	1_31989	2_28596	3_9704	4_31214
0_32570	1_31310	2_27373	3_11655	4_31212
0_32569	1_30149	2_28756	3_12319	4_31211
0_32567	1_30137	2_28276	3_10692	4_31209
0_32566	1_30774	2_27587	3_9857	4_31206
0_32565	1_30382	2_29340	3_10016	4_31205
0_32564	1_30528	2_29056	3_10608	4_31204
0_32563	1_31032	2_29647	3_11851	4_31203
0_32562	1_31501	2_28092	3_10080	4_31202
0_32558	1_32117	2_29536	3_11240	4_31192
0_32557	1_30903	2_28925	3_11226	4_31191
0_32555	1_31221	2_26915	3_9658	4_31189
0_32554	1_30849	2_27488	3_11936	4_31188
	1_32080	2_29719	3_10919	4_31186, 4_31187
0_32552	1_31515	2_29595	3_11712	4_31185
0_32549	1_31668	2_27385	3_9997	4_31181
0_32543	1_29961	2_27898	3_12171	4_31176
0_32542	1_31912	2_28258	3_12168	4_31175
0_32541	1_32256	2_28798	3_11419	4_31174
0_32540	1_32003	2_27370	3_10782	4_31173
0_32538	1_31462	2_27040	3_10519	4_31171
0_32536	1_29580	2_28526	3_11622	4_31170
0_32535	1_30626	2_29112	3_11702	4_31169
0_32533	1_30407	2_27088	3_10526	4_31166
0_32529	1_31994	2_26963	3_10572	4_31163
0_32525	1_31403	2_27035	3_9851	4_31161
0_32524	1_32201	2_28203	3_11856	4_31160
0_32523	1_30236	2_27127	3_11692	4_31159
0_32522	1_30305	2_28670	3_9638	4_31158
0_32519	1_30952	2_27859	3_9975	4_31155
0_32518	1_29849	2_28761	3_11024	4_31154
0_32517	1_29796	2_27635	3_11239	4_31153
0_32516	1_31748	2_28510	3_10839	4_31152
0_32515	1_32209	2_29319	3_11417	4_31151
0_32514	1_31684	2_29102	3_12058	4_31150
0_32513	1_30784	2_28377	3_10284	4_31149
0_32512	1_31519	2_28937	3_10327	4_31148
0_32509	1_31761	2_27007	3_10724	4_31146
0_32508	1_30748	2_27455	3_10621	4_31144
0_32503	1_31743	2_29155	3_10739	4_31135
0_32501	1_31342	2_29270	3_10781	4_31130
0_32499	1_29937	2_29775	3_10462	4_31125
0_32497	1_30531	2_27393	3_10869	4_31121
0_32496	1_31215	2_27861	3_11258	4_31120
0_32494	1_31796	2_27955	3_12102	4_31118
0_32493	1_32271	2_29691	3_10709	4_31117
0_32489	1_31496	2_27377	3_12291	4_31112
0_32487	1_32135	2_27758	3_11557	4_31110
0_32482	1_31676	2_27090	3_10153	4_31105
0_32480	1_31191	2_27667	3_11144	4_31103
0_32458	1_29835	2_29642	3_11964	4_31074
0_32456	1_30840	2_28839	3_11951	4_31072
0_32454	1_30467	2_27501	3_10944	4_31069
0_32453	1_31726	2_26889	3_10730	4_31067
0_32450	1_32155	2_28764	3_12167	4_31064
0_32447	1_29847	2_29585	3_10697	4_31060
0_32468	1_31208	2_27405	3_10004	4_31084
0_32470	1_30510	2_27844	3_10799	4_31088
0_32471	1_30200	2_27557	3_11629	4_31089
0_32443	1_30187	2_27106	3_11046	4_31058
0_32442	1_31806	2_27698	3_11467	4_31056
0_32440	1_29731	2_29625	3_10590	4_31054
0_32439	1_31712	2_28976	3_10203	4_31053
0_32438	1_31719	2_27518	3_11420	4_31051
0_32436	1_31830	2_29431	3_10452	4_31047
0_32435	1_32044	2_29086	3_12116	4_31046
0_32432	1_30423	2_29549	3_11327	4_31042
0_32424	1_31577	2_29400	3_10202	4_31035
0_32422	1_32195	2_29554	3_10637	4_31033
0_32421	1_30541	2_27977	3_9616	4_31032
0_32419	1_30929	2_27936	3_10800	4_31030
0_32418	1_30803	2_29008	3_12303	4_31029
0_32416	1_29561	2_27428	3_9750	4_31027
0_32413	1_29657	2_28793	3_10960	4_31024
0_32411	1_32073	2_28953	3_9682	4_31022
0_32410	1_30196	2_28965	3_11955	4_31020
0_32404	1_30384	2_27822	3_10499	4_31019
0_32401	1_29928	2_28364	3_12360	4_31016
0_32400	1_29779	2_27123	3_12248	4_31015
0_32395	1_30461	2_29085	3_10335	4_31013
0_32393	1_32069	2_29557	3_11405	4_31010
0_32392	1_31504	2_28197	3_11704	4_31009
0_32388	1_30204	2_27628	3_9971	4_31005
0_32387	1_29718	2_28486	3_10907	4_31004
0_32386	1_31932	2_28268	3_11403	4_31003
0_32385	1_30372	2_29060	3_11059	4_31002
0_32383	1_30070	2_28189	3_11246	4_31001
0_32378	1_30652	2_28833	3_10323	4_30998
0_32375	1_31881	2_27220	3_11830	4_30994
0_32374	1_31640	2_27520	3_11532	4_30993
0_32372	1_32119	2_26940	3_11285	4_30991
0_32371	1_31859	2_27985	3_10661	4_30990
0_32370	1_29947	2_28854	3_9781	4_30989
0_32369	1_31841	2_28373	3_12060	4_30988
0_32366	1_30832	2_28980	3_9669	4_30985
0_32365	1_29549	2_28180	3_12247	4_30984
0_32364	1_31061	2_28608	3_10158	4_30983
0_32360	1_30706	2_26959	3_10165	4_30979
0_32359	1_32081	2_29794	3_11882	4_30978
0_32358	1_30314	2_28146	3_11185	4_30977
0_32356	1_30108	2_28511	3_11890	4_30975
0_32342	1_31197	2_29044	3_12068	4_30966
0_32341	1_31483	2_29261	3_11033	4_30965
0_32340	1_31943	2_29423	3_10663	4_30964
0_32339	1_31007	2_29179	3_10384	4_30963
0_32338	1_31729	2_27426	3_11394	4_30962
0_32336	1_29700	2_27391	3_12153	4_30959
0_32335	1_29685	2_28279	3_11685	4_30957
0_32334	1_31011	2_27451	3_11047	4_30956
0_32332	1_31979	2_28121	3_10393	4_30955
0_32329	1_31113	2_26865	3_9774	4_30951
0_32328	1_32152	2_26989	3_11824	4_30950
0_32325	1_32266	2_27875	3_9911	4_30946
0_32324	1_31274	2_28002	3_11317	4_30945
0_32323	1_30345	2_27244	3_9912	4_30944
0_32322	1_30690	2_29681	3_10354	4_30943
0_32320	1_30518	2_29703	3_10011	4_30942
0_32318	1_31099	2_27942	3_11701	4_30940
0_32317	1_31217	2_29560	3_11898	4_30939
0_32315	1_30253	2_29168	3_9624	4_30937
0_32314	1_31834	2_28153	3_12251	4_30936
0_32313	1_32237	2_29194	3_12209	4_30935
0_32312	1_30271	2_29479	3_10098	4_30934
0_32311	1_29587	2_28744	3_10010	4_30933
0_32307	1_30300	2_27680	3_10487	4_30928
0_32304	1_32265	2_28448	3_12146	4_30923
0_32303	1_30750	2_27588	3_12009	4_30922
0_32301	1_29584	2_29668	3_11229	4_30921
0_32295	1_31540	2_28850	3_10199	4_30913
0_32294	1_29893	2_28828	3_11994	4_30911
0_32290	1_30567	2_28590	3_10468	4_30908
0_32289	1_30848	2_29238	3_10989	4_30907
0_32288	1_30762	2_28080	3_9664	4_30906
0_32287	1_30443	2_29443	3_10031	4_30905
0_32285	1_30909	2_28107	3_10036	4_30904
0_32284	1_29898	2_10252	3_4017	4_30902
0_32283	1_30181	2_27869	3_11844	4_30901
0_32282	1_31724	2_27374	3_10670	4_30900
0_32281	1_31203	2_27487	3_12136	4_30899
0_32280	1_30058	2_27384	3_11769	4_30898
0_32279	1_32085	2_27871	3_11274	4_30897
0_32278	1_31210	2_29366	3_11437	4_30896
0_32274	1_31940	2_29034	3_10727	4_30893
0_32273	1_31838	2_28068	3_11715	4_30891
0_32272	1_29650	2_29258	3_11773	4_30890
0_32270	1_32158	2_27060	3_11111	4_30887
0_32269	1_31470	2_29435	3_12356	4_30886
0_32264	1_30987	2_27971	3_11147	4_30876
0_32263	1_31665	2_27592	3_10421	4_30875
0_32262	1_31554	2_29596	3_10053	4_30874
0_32261	1_30408	2_27423	3_10149	4_15575
0_32258	1_30104	2_27211	3_9916	4_30869
0_32257	1_31450	2_29665	3_11339	4_30868
0_32256	1_31394	2_27213	3_11089	4_30867
0_32255	1_29770	2_27338	3_11978	4_30866
0_32252	1_31104	2_27231	3_10029	4_30863
0_32251	1_31189	2_29564	3_9667	4_30862
0_32250	1_31302	2_26947	3_10631	4_30861
0_32247	1_29701	2_27863	3_10066	4_30858
0_32246	1_30764	2_28338	3_10290	4_30857
0_32243	1_29737	2_29373	3_11780	4_30853
0_32242	1_30029	2_27048	3_10563	4_30852
0_32240	1_31019	2_29574	3_10101	4_30848
0_32239	1_30100	2_27779	3_11513	4_30847
0_32238	1_29842	2_29409	3_10700	4_30845
0_32237	1_31809	2_28997	3_10258	4_30844
0_32236	1_31341	2_27885	3_12377	4_30843
0_32235	1_31755	2_27316	3_11384	4_30842
0_32234	1_31237	2_27155	3_10068	4_30840
0_32233	1_32199	2_28326	3_9879	4_30838
0_32232	1_31571	2_28402	3_11100	4_30837
0_32231	1_30621	2_29398	3_12328	4_30835
0_32230	1_31741	2_27238	3_10461	4_30834
0_32229	1_30360	2_27166	3_10980	4_30833
0_32228	1_30269	2_28018	3_11095	4_30832
0_32227	1_31797	2_29356	3_11932	4_30831
0_32226	1_30092	2_27736	3_11492	4_30830
0_32221	1_30395	2_29309	3_11687	4_30827
0_32215	1_30357	2_29601	3_11099	4_30821
0_32214	1_32254	2_27991	3_11223	4_30820
0_32212	1_32030	2_29632	3_10814	4_30817
0_35146	1_25763	2_14493	3_28955	4_34918
0_35134	1_25354	2_14309	3_28936	4_34928
0_35135	1_24648	2_16560	3_30317	4_34927
0_35138	1_25773	2_16147	3_28766	4_34923
0_35139	1_24719	2_16053	3_30306	4_34922
0_35142	1_25927	2_14761	3_30728	4_34921
0_35152	1_24818	2_14995	3_30268	4_34915
0_35153	1_25197	2_15077	3_29222	4_34914
0_35154	1_24802	2_14137	3_29532	4_34913
0_35155	1_24881	2_15428	3_30503	4_34912
0_35156	1_25650	2_16041	3_31102	4_34911
0_35157	1_26393	2_15702	3_29034	4_34910
0_35158	1_26302	2_15666	3_30491	4_34909
0_35160	1_26546	2_15973	3_29405	4_34907
0_35161	1_26119	2_15002	3_29465	4_34906
0_35163	1_26165	2_16225	3_30430	4_34903
0_35169	1_25397	2_15108	3_30177	4_33890
0_36006	1_25035	2_15698	3_29057	4_33891
0_36001	1_26463	2_15125	3_30505	4_33894
	1_24640, 1_25808	2_14310, 2_14605	3_29881	
0_35666	1_26872	2_14185	3_30241	4_33898
0_35681	1_25055	2_16427	3_30932	4_33907
0_35683	1_25842	2_14272	3_28983	4_33909
0_35690	1_26873	2_14436	3_30853	4_33915
0_35691	1_25346	2_15332	3_29088	4_33916
0_35693	1_25118	2_15240	3_29985	4_33918
0_35696	1_26938	2_15089	3_29737, 3_30205	
0_35699	1_24692	2_14839	3_29699	4_33923
0_37421	1_25913	2_15084	3_28708	4_33924
0_37423	1_25480	2_15495	3_31026	4_33926
0_37428	1_26420	2_14916	3_29669	4_33930
0_37429	1_26230	2_16382	3_28776	4_33931
0_37430	1_25398	2_14834	3_30125	4_33932
0_37431	1_25385	2_16551	3_30162	4_33933
0_37440	1_24941	2_14920	3_30670	4_33943
0_37448	1_24985	2_15873	3_30049	4_33950
0_37449	1_26143	2_13929	3_29824	4_33952
0_37450	1_26877	2_16310	3_30674	4_33953
0_37453	1_25865	2_16398	3_30142	4_33954
0_37455	1_25787	2_15107	3_28974	4_33956
0_37456	1_26345	2_15683	3_30117	4_33957
0_37457	1_26300	2_15109	3_29864	4_33959
0_37461	1_24889	2_16599	3_30913	4_33960
0_37462	1_25610	2_16545	3_30128	4_33961
0_37463	1_25368	2_16235	3_29903	4_33962
0_37464	1_25120	2_14657	3_29955	4_33963
0_37465	1_25931	2_16183	3_30247	4_33964
0_37470	1_26277	2_16331	3_30082	4_33968
0_37480	1_26675	2_15824	3_30987	4_33977
0_37481	1_25613	2_14470	3_30744	4_33978
0_37482	1_26836	2_16530	3_30178	4_33979
0_37497	1_25964	2_15986	3_29849	4_33987
0_37498	1_26750	2_15839	3_30585	4_33989
0_37504	1_24865	2_15760	3_30427	4_33994
0_37505	1_25287	2_16209	3_28850	4_33996
0_37506	1_25749	2_16100	3_30439	4_33997
0_37509	1_24819	2_14794	3_29672	4_34000
0_37511	1_26468	2_15360	3_30282	4_34002
0_37515	1_25511	2_15394	3_31019	4_34005
0_37520	1_25352	2_14198	3_28813	4_34008
0_37521	1_26105	2_14373	3_29588	4_34009
0_37525	1_25600	2_14356	3_30078	4_34012
0_37531	1_25119	2_16351	3_30448	4_34019
0_37533	1_26385	2_13923	3_29219	4_34020
0_37535	1_25688	2_16072	3_29530	4_34022
0_37538	1_24716	2_14896	3_30301	4_34024
0_37545	1_26130	2_14962	3_30067	4_34033
0_37548	1_25307	2_15592	3_30863	4_34031
0_37549	1_24878	2_15143	3_29244	4_34030
0_35383	1_26518	2_16470	3_29887	4_34151
0_37554	1_26919	2_16304	3_29140	4_34036
0_37556	1_24646	2_14293	3_28747	4_34038
0_37557	1_26091	2_13924	3_29865	4_34039
0_37559	1_24933	2_16248	3_28987	4_34040
0_37564	1_25222	2_14465	3_28890	4_34043
0_37565	1_26682	2_13935	3_30223	4_34044
0_37566	1_25501	2_15136	3_29537	4_34046
0_37572	1_24910	2_16150	3_29541	4_34053
0_37574	1_26571	2_15614	3_30045	4_34054
0_37575	1_25678	2_14469	3_29846	4_34055
0_37576	1_26369	2_16412	3_29804	4_34056
0_37577	1_24705	2_14882	3_30906	4_34057
0_37578	1_26274	2_14884	3_29962	4_34059
0_37580	1_25917	2_15482	3_28889	4_34061
0_37582	1_26169	2_14668	3_29628	4_34065
0_37612	1_26427	2_14439	3_31110	4_34077
0_37614	1_24974	2_15566	3_29741	4_34079
0_37615	1_25239	2_16492	3_29982	4_34080
0_37622	1_25561	2_15317	3_29647	4_34088
0_37625	1_25086	2_14644	3_29460	4_34091
0_37627	1_26189	2_15191	3_28755	4_34093
0_37628	1_26716	2_14218	3_30465	4_34095
0_37633	1_26110	2_14924	3_30905	4_34098
0_37635	1_25834	2_16186	3_29757	4_34101
0_37640	1_26186	2_16267	3_30469	4_34108
0_37644	1_25260	2_14613	3_30132	4_34113
0_37645	1_25126	2_14687	3_29805	4_34114
0_37648	1_25457	2_16509	3_29024	4_34118
0_37649	1_25717	2_15228	3_29338	4_34119
0_37658	1_24895, 1_25806	2_14747	3_31071	
0_35407	1_25361	2_16129	3_30391	4_34128
0_35406	1_25586	2_16498	3_30934	4_34129
0_35404	1_26688	2_15040	3_29169	4_34130
0_35403	1_26215	2_16451	3_31053	4_34131
0_35401	1_25087	2_16136	3_30565	4_34132
0_35400	1_25778	2_15403	3_28975	4_34133
0_35395	1_24660	2_16569	3_29689	4_34139
0_35394	1_25976	2_15521	3_30511	4_34140
0_35393	1_25464	2_14257	3_29003	4_34141
0_35392	1_25240	2_16080	3_30990	4_34142
0_35388	1_25733	2_15029	3_30748	4_34146
