0_27671	1_51613, 1_6880	2_24548	3_24364
0_27922	1_5116, 1_52541	2_24375	3_24405
0_27927	1_5112, 1_52853	2_25327	3_24400
0_27930	1_52756, 1_6451	2_24208	3_24398
0_27934	1_51726, 1_6812	2_25129	3_24396
0_27969	1_51854, 1_6820	2_26079	3_24412
0_27972	1_51342, 1_5776	2_25028	3_24417
0_27978	1_52374, 1_7229	2_23889	3_24420
0_27982	1_53135, 1_5898	2_24606	3_24424
0_27986	1_51103, 1_6042	2_26128	3_24430
0_27990	1_51676, 1_6396	2_23962	3_24436
0_27991	1_52932, 1_7505	2_23965	3_24438
0_27992	1_51261, 1_7234	2_25122	3_24439
0_27993	1_51354, 1_7224	2_25000	3_24440
0_27999	1_51737, 1_6695	2_24066	3_24443
0_28001	1_52211, 1_5780	2_23895	3_24446
0_28005	1_50980, 1_5941	2_26246	3_24450
0_28007	1_50842, 1_5229	2_26354	3_24451
0_28009	1_51377, 1_6383	2_23911	3_24454
0_28012	1_53239, 1_7216	2_25687	3_24458
0_28015	1_5195, 1_52818	2_25116	3_24460
0_28022	1_51732, 1_7016	2_25545	3_24473
0_28028	1_52974, 1_5572	2_25221	3_24478
0_28029	1_50974, 1_7031	2_26585	3_24484
0_28030	1_52602, 1_6260	2_25257	3_24485
0_28032	1_52385, 1_7071	2_24805	3_24486
0_28034	1_52814, 1_6313	2_26770	3_24488
0_28038	1_50845, 1_6022	2_24893	3_24493
0_28041	1_52445, 1_7246	2_24229	3_24496
0_25120	1_52871, 1_5885	2_24655	3_24520
0_25121	1_51731, 1_5848	2_24383	3_24519
0_25126	1_52754, 1_6626	2_24979	3_24517
0_25130	1_52654, 1_7427	2_24725	3_24512
0_25141	1_52864, 1_7288	2_23958	3_24500
0_25142	1_52649, 1_5577	2_24880	3_24498
0_25144	1_52405, 1_5314	2_24426	3_24497
0_25178	1_53004, 1_7303	2_25799	3_24539
0_25183	1_51872, 1_7251	2_24614	3_24542
0_25184	1_52881, 1_6004	2_26121	3_24543
0_25187	1_53207, 1_6289	2_26401	3_24544
0_25247	1_51558, 1_6861	2_24368	3_24569
0_25262	1_52298, 1_5767	2_26790	3_24572
0_25265	1_51563, 1_6272	2_24496	3_24574
0_25267	1_52216, 1_6754	2_26536	3_24575
0_25277	1_52859, 1_5691	2_26153	3_24582
0_25278	1_51448, 1_6985	2_24450	3_24583
0_25281	1_52231, 1_5591	2_26620	3_24586
0_25299	1_51729, 1_6833	2_26780	3_24600
0_25300	1_51655, 1_5475	2_24622	3_24601
0_25314	1_51215, 1_5936	2_23933	3_24611
0_25315	1_51512, 1_5262	2_25625	3_24612
0_25331	1_52480, 1_6038	2_25777	3_24625
0_25335	1_51386, 1_6172	2_24332	3_24630
0_25337	1_51481, 1_7069	2_24004	3_24632
0_25366	1_52775, 1_6306	2_25510	3_24648
0_25372	1_53254, 1_7225	2_26350	3_24650
0_25405	1_52588, 1_5576	2_26528	3_24658
0_25407	1_53101, 1_7043	2_24782	3_24661
0_25559	1_52593, 1_5346	2_24021	3_24694
0_25563	1_52223, 1_6469	2_24616	3_24699
0_25576	1_53020, 1_7162	2_24703	3_24704
0_25578	1_51920, 1_6086	2_26044	3_24705
0_25586	1_51353, 1_6056	2_26762	3_24711
0_25881	1_52884, 1_7397	2_25042	3_24715
0_25890	1_52312, 1_6425	2_24292	3_24725
0_25891	1_51363, 1_6587	2_25580	3_24726
0_25905	1_50837, 1_6167	2_25757	3_24733
0_25947	1_51664, 1_5907	2_24179	3_24734
0_26039	1_51425, 1_6845	2_25969	3_24750
0_26043	1_51308, 1_7323	2_25538	3_24752
0_26044	1_52412, 1_5625	2_25181	3_24753
0_26045	1_51165, 1_6051	2_25890	3_24754
0_26046	1_51637, 1_5623	2_25910	3_24755
0_26214	1_11501, 1_33683	2_33029	3_14336
0_26216	1_11461, 1_34188	2_33527	3_14335
0_26217	1_11938, 1_33912	2_33274	3_14334
0_26218	1_14540, 1_32397	2_34263	3_14333
0_26219	1_14133, 1_33917	2_32858	3_14332
0_26227	1_52905, 1_5740	2_25371	3_24763
0_26228	1_52254, 1_5479	2_25534	3_24764
0_26230	1_51378, 1_52727, 1_7256	2_24794	
0_26233	1_51866, 1_7132	2_25100	3_24767
0_26237	1_50901, 1_6606	2_24338	3_24771
0_26641	1_51069, 1_5401	2_26498	3_24806
0_26647	1_50992, 1_7014	2_24209	3_24803
0_26655	1_52341, 1_7143	2_26099	3_24799
0_26656	1_51808, 1_5386	2_26022	3_24798
0_26657	1_51536, 1_6020	2_25230	3_24797
0_26659	1_52651, 1_5402	2_25348	3_24795
0_26661	1_52802, 1_7412	2_26278	3_24792
0_26662	1_52237, 1_6675	2_26704	3_24791
0_26664	1_51317, 1_7336	2_26553	3_24789
0_26666	1_52356, 1_6521	2_26449	3_24787
0_26669	1_51531, 1_5245	2_23950	3_24784
0_27591	1_51445, 1_6623	2_26464	3_24811
0_27599	1_50828, 1_6231	2_24467	3_24819
0_27603	1_53126, 1_6893	2_26386	3_24821
0_27607	1_51241, 1_6636	2_26110	3_24825
0_27608	1_52255, 1_6448	2_24314	3_24826
0_27609	1_51917, 1_6694	2_26226	3_24827
0_27611	1_51875, 1_6265	2_25378	3_24829
0_27612	1_52580, 1_7274	2_25071	3_24830
0_27615	1_53143, 1_5852	2_26298	3_24833
0_27620	1_51983, 1_5397	2_24970	3_24875
0_27622	1_52718, 1_6266	2_24996	3_24873
0_27623	1_51416, 1_5228	2_26071	3_24872
0_27626	1_51979, 1_5854	2_24750	3_24870
0_27627	1_51822, 1_7245	2_25677	3_24868
0_27647	1_51790, 1_6082	2_25118	3_24859
0_27713	1_51041, 1_5319	2_25067	3_24923
0_27718	1_51758, 1_7433	2_26570	3_24927
0_27722	1_5154, 1_51752	2_26051	3_24933
0_27726	1_52148, 1_6258	2_25535	3_24935
0_27730	1_52478, 1_6610	2_26454	3_24938
0_27731	1_52579, 1_5656	2_25058	3_24939
0_27737	1_52329, 1_7134	2_26460	3_24945
0_27741	1_51549, 1_6526	2_26559	3_24948
0_27742	1_51495, 1_6321	2_23992	3_24950
0_27744	1_5125, 1_52372	2_26131	3_24952
0_27781	1_51768, 1_6552	2_26036	3_24957
0_27782	1_50961, 1_6788	2_25636	3_24958
0_27787	1_51000, 1_6421	2_25077	3_24961
0_27791	1_52010, 1_5585	2_24281	3_24963
0_27792	1_51964, 1_6631	2_25700	3_24964
0_27797	1_53275, 1_5624	2_24226	3_24966
0_27799	1_52901, 1_7236	2_26517	3_24968
0_27808	1_51566, 1_6374	2_24331	3_24971
0_27810	1_50955, 1_6955	2_24591	3_24972
0_27813	1_52387, 1_7438	2_25177	3_24975
0_27815	1_52320, 1_6370	2_26062	3_24977
0_27819	1_51557, 1_6423	2_24961	3_24979
0_27820	1_50953, 1_5799	2_23983	3_24982
0_27822	1_51981, 1_6953	2_24125	3_24984
0_27825	1_51493, 1_7329	2_26392	3_24988
0_27827	1_53325, 1_5954	2_25951	3_24991
0_27832	1_53190, 1_6226	2_25337	3_25000
0_27840	1_12700, 1_51247	2_24615	3_25008
0_27845	1_11871, 1_53199	2_26054	3_25012
0_27869	1_52342, 1_5618	2_25274	3_25029
0_27873	1_53082, 1_6108	2_25511	3_25033
0_27881	1_53159, 1_7405	2_25822	3_25037
0_27887	1_52885, 1_5556	2_24588	3_25054
0_27888	1_51022, 1_6455	2_25403	3_25055
0_27889	1_52952, 1_6478	2_26242	3_25056
0_27890	1_53171, 1_5679	2_24271	3_25058
0_27898	1_52026, 1_6202	2_24895	3_25070
0_27910	1_52671, 1_5596	2_24757	3_25080
0_27915	1_50987, 1_5788	2_26413	3_25085
0_27944	1_51027, 1_6995	2_26773	3_25087
0_27946	1_52858, 1_6633	2_25377	3_25098
0_27949	1_51404, 1_6141	2_25662	3_25095
0_27950	1_52509, 1_7392	2_24037	3_25094
0_27956	1_3269, 1_51921	2_24972	3_25089
0_27964	1_51356, 1_6335	2_24086	3_25101
0_27965	1_51244, 1_5408	2_24826	3_25102
0_27968	1_52014, 1_6276	2_24118	3_25104
0_28072	1_51678, 1_6678	2_25183	3_25121
0_28077	1_52473, 1_5553	2_25390	3_25124
0_25157	1_51374, 1_6452	2_25115	3_25132
0_25159	1_51389, 1_6458	2_26648	3_25145
0_25204	1_52841, 1_6146	2_24105	3_25160
0_25206	1_53106, 1_5604	2_25519	3_25158
0_25213	1_52061, 1_7039	2_24410	3_25153
0_25214	1_53148, 1_6359	2_25246	3_25150
0_25220	1_51881, 1_6980	2_26268	3_25176
0_25229	1_52390, 1_5273	2_24379	3_25173
0_25235	1_50944, 1_6975	2_26468	3_25170
0_25258	1_13894, 1_47953	2_3324	3_10462
0_25294	1_51412, 1_5680	2_24317	3_25193
0_25348	1_52337, 1_6467	2_24429	3_25208
0_25377	1_52361, 1_6512	2_24210	3_25215
0_25379	1_52708, 1_5294	2_24144	3_25219
0_25393	1_51520, 1_7328	2_24411	3_25200
0_25395	1_53224, 1_6109	2_24628	3_25199
0_25408	1_51239, 1_6479	2_24495	3_25195
0_25410	1_51720, 1_5705	2_25626	3_25224
0_25411	1_50780, 1_6724	2_25309	3_25226
0_25416	1_52179, 1_7348	2_24854	3_25229
0_25484	1_51820, 1_6687	2_26821	3_25256
0_25486	1_50798, 1_7116	2_25708	3_25257
0_25487	1_51819, 1_6372	2_24960	3_25258
0_25489	1_52824, 1_5502	2_24182	3_25259
0_25495	1_52215, 1_7257	2_24939	3_25260
0_25503	1_52358, 1_6966	2_24860	3_25270
0_25504	1_50783, 1_5732	2_26597	3_25271
0_25510	1_51233, 1_7374	2_25778	3_25275
0_25511	1_51163, 1_7423	2_26583	3_25279
0_25523	1_52077, 1_5601	2_23937	3_25285
0_25539	1_51221, 1_6942	2_23927	3_25299
0_25541	1_51533, 1_6356, 1_6622	2_25431	
0_25589	1_53194, 1_6763	2_26539	3_25304
0_25590	1_5201, 1_52663	2_25439	3_25305
0_25591	1_52970, 1_6009	2_24285	3_25307
0_25592	1_52419, 1_7160	2_25127	3_25308
0_25597	1_51723, 1_6600	2_26819	3_25310
0_25604	1_51260, 1_5685	2_26262	3_25319
0_25610	1_51073, 1_6439	2_24823	3_25322
0_25611	1_53111, 1_6414	2_26199	3_25323
0_25613	1_52688, 1_6912	2_26447	3_25327
0_25615	1_52144, 1_6430	2_26028	3_25330
0_25618, 0_25619		2_24394, 2_25002	3_25333
0_25622	1_51482, 1_7302	2_26029	3_25337
0_25637	1_52448, 1_7449	2_24218	3_25358
0_25642	1_52159, 1_5527	2_24965	3_25362
0_25645	1_53094, 1_6212	2_24077	3_25367
0_25647	1_52395, 1_6361	2_24535	3_25369
0_25655	1_50950, 1_7231	2_26808	3_25373
0_25659	1_53197, 1_6539	2_26804	3_25375
0_25662	1_53196, 1_5345	2_24832	3_25378
0_25664	1_52110, 1_6130	2_24922	3_25379
0_25668	1_53262, 1_7316	2_25149	3_25380
0_25669	1_51201, 1_5127	2_25070	3_25382
0_25678	1_52576, 1_6239	2_26000	3_25393
0_25683	1_5199, 1_52899	2_26209	3_25397
0_25684	1_52624, 1_6157	2_24875	3_25398
0_25685	1_53071, 1_6490	2_26568	3_25399
0_25710	1_51502, 1_5546	2_24061	3_25422
0_25711	1_53161, 1_5970	2_25212	3_25423
0_25712	1_51994, 1_6982	2_25189	3_25424
0_25718	1_5110, 1_51825	2_23994	3_25425
0_25721	1_51704, 1_5918	2_25345	3_25430
0_25724	1_53189, 1_5515	2_25194	3_25431
0_25734	1_51595, 1_7299	2_25924	3_25435
0_25737	1_51224, 1_6756	2_24565	3_25436
0_25738	1_51592, 1_6592	2_24933	3_25437
0_25740	1_51636, 1_6778	2_24454	3_25439
0_25741	1_53306, 1_6207	2_26373	3_25440
0_25742	1_52620, 1_6408	2_24772	3_25441
0_25745	1_5144, 1_52746	2_25552	3_25443
0_25753	1_51061, 1_5886	2_24913	3_25452
0_25755	1_51365, 1_6751	2_25290	3_25453
0_25756	1_52926, 1_5567	2_25613	3_25454
0_25757	1_51186, 1_7341	2_26600	3_25456
0_25758	1_51131, 1_6575	2_25665	3_25457
0_25759	1_52850, 1_5510	2_26470	3_25458
0_25762	1_52082, 1_6835	2_25837	3_25460
0_25767	1_51693, 1_6774	2_24908	3_25466
0_25768	1_5131, 1_53011	2_26047	3_25467
0_25769	1_51625, 1_5697	2_25256	3_25468
0_25776	1_51930, 1_6133	2_25186	3_25471
0_25786	1_51361, 1_6003	2_26080	3_25480
0_25794	1_50919, 1_5653	2_24948	3_25487
0_25797	1_52507, 1_7144	2_25463	3_25488
0_25803	1_50792, 1_5579	2_24261	3_25492
0_25811	1_5191, 1_52650	2_25686	3_25500
0_25812	1_51851, 1_6221	2_24993	3_25501
0_25817	1_51237, 1_5882	2_25091	3_25504
0_25818	1_51736, 1_5884	2_26656	3_25505
0_25826	1_52883, 1_5492	2_24578	3_25508
0_25829	1_50861, 1_5994	2_24551	3_25510
0_25837	1_52027, 1_52590, 1_7078		3_25514
0_25840	1_5139, 1_53225	2_26243	3_25517
0_25842	1_51236, 1_6750	2_26690	3_25519
0_25848	1_52958, 1_6565	2_25211	3_25526
0_25857	1_51422, 1_6136	2_26645	3_25538
0_25858	1_51526, 1_7426	2_25225	3_25539
0_25860	1_52258, 1_5892	2_25302	3_25542
0_25863	1_52256, 1_7239	2_24764	3_25544
0_25865	1_52704, 1_5640	2_24108	3_25547
0_25866	1_52420	2_23923, 2_25031	3_25548
0_25874	1_50885, 1_6974	2_25999	3_25561
0_25875	1_52894, 1_7451	2_26574	3_25563
0_25915	1_51586, 1_6382	2_26655	3_25570
0_25919	1_53086, 1_6160	2_26625	3_25574
0_25922	1_5142, 1_52797	2_24363	3_25575
0_25932	1_50938, 1_6059	2_25562	3_25583
0_25934	1_52863, 1_6925	2_25010	3_25584
0_25949	1_50973, 1_6710	2_26601	3_25586
0_25953	1_5128, 1_51632	2_25762	3_25587
0_25967	1_5117, 1_52418	2_24366	3_25601
0_25968	1_51234, 1_5934	2_25016	3_25602
0_25969	1_51667, 1_6210	2_26422	3_25603
0_25978	1_53027, 1_5468	2_25833	3_25608
0_25992	1_52047, 1_5672	2_24364	3_25617
0_25997	1_51697, 1_7339	2_24309	3_25621
0_25999	1_51169, 1_7467	2_24611	3_25622
0_26003	1_51992, 1_6476	2_25735	3_25624
0_26004	1_53219, 1_6848	2_24247	3_25627
0_26005	1_52093, 1_5804	2_25767	3_25628
0_26006	1_50969, 1_5301	2_24821	3_25630
0_26008	1_51172, 1_5349	2_26504	3_25632
0_26018	1_5205, 1_52454	2_25066	3_25636
0_26025	1_52968, 1_5835	2_25154	3_25641
0_26026	1_51200, 1_6784	2_25432	3_25642
0_26027	1_52610, 1_5325	2_24686	3_25644
0_26059	1_51341, 1_5407	2_24873	3_25655
0_26064	1_51663, 1_7380	2_26615	3_25659
0_26065	1_50899, 1_52307, 1_5715	2_24557	
0_26069	1_50888, 1_6403	2_26342	3_25663
0_26072	1_51747, 1_5757	2_26102	3_25942
0_26074	1_53007, 1_6773	2_25953	3_25943
0_26075	1_51691, 1_6719	2_26166	3_25944
0_26078	1_52820, 1_6824	2_24643	3_25950
0_26085	1_51257, 1_6765	2_25289	3_25890
0_26089	1_51891, 1_5908	2_25260	3_25885
0_26107	1_52029, 1_6869	2_23907	3_25869
0_26111	1_52594, 1_7523	2_24878	3_25867
0_26115	1_51321, 1_6240	2_25888	3_25863
0_26116	1_50849, 1_7342	2_26083	3_25861
0_26121	1_53313, 1_6962	2_25943	3_25859
0_26122	1_52838, 1_6970	2_24357	3_25858
0_26128	1_51243, 1_5903	2_24146	3_25855
0_26131	1_52297, 1_6309	2_24458	3_25853
0_26132	1_53251, 1_5671	2_25470	3_25852
0_26145	1_51936, 1_5707	2_26228	3_25845
0_26146	1_52146, 1_6554	2_24749	3_25844
0_26148	1_51283, 1_6939	2_24754	3_25840
0_26151	1_52810, 1_6294	2_24717	3_25838
0_26152	1_51890, 1_6413	2_24874	3_25837
0_26153	1_51830, 1_5789	2_26442	3_25835
0_26155	1_51804, 1_7190	2_26271	3_25834
0_26157	1_52152, 1_5574	2_24779	3_25830
0_26166	1_52376, 1_6323	2_26101	3_25821
0_26168	1_50795, 1_5658	2_24621	3_25820
0_26180	1_51501, 1_6253	2_24213	3_25809
0_26183	1_51585, 1_5887	2_25468	3_25808
0_26185	1_52124, 1_7097	2_24490	3_25806
0_26186	1_5170, 1_52414	2_25128	3_25805
0_26190	1_52441, 1_5808	2_25590	3_25800
0_26191	1_51511, 1_6508	2_25153	3_25799
0_26195	1_53259, 1_5466	2_23925	3_25797
0_26198	1_51858, 1_5210	2_25567	3_25796
0_26200	1_50976, 1_6829	2_25351	3_25793
0_26247	1_51649, 1_6090	2_24033	3_25788
0_26251	1_53114, 1_5548	2_26476	3_25786
0_26257	1_50789, 1_5149	2_24705	3_25780
0_26260	1_51451, 1_5282	2_25667	3_25779
0_26264	1_5304, 1_53220	2_24024	3_25775
0_26267	1_52221, 1_7330	2_25049	3_25774
0_26272	1_5104, 1_52150	2_26388	3_25766
0_26274	1_51864, 1_5451	2_24560	3_25763
0_26278	1_51360, 1_5145	2_24609	3_25761
0_26279	1_51382, 1_5185	2_26678	3_25760
0_26281	1_51972, 1_6662	2_26324	3_25759
0_26282	1_52979, 1_6866	2_25359	3_25758
0_26288	1_50887, 1_5581	2_26397	3_25753
0_26289	1_52739, 1_7193	2_24527	3_25752
0_26296	1_52854, 1_6311	2_25041	3_25744
0_26297	1_52554, 1_5809	2_25703	3_25743
0_26298	1_52052, 1_5942	2_24180	3_25742
0_26302	1_51220, 1_6781	2_24377	3_25740
0_26304	1_50913, 1_7379	2_24550	3_25739
0_26305	1_52037, 1_7058	2_24480	3_25738
0_26306	1_52386, 1_5923	2_24499	3_25736
0_26310	1_51583, 1_5807	2_24322	3_25735
0_26311	1_52426, 1_5992	2_24741	3_25734
0_26312	1_52119, 1_5711	2_26473	3_25733
0_26315	1_52192, 1_5979	2_24666	3_25732
0_26316	1_52303, 1_7334	2_25819	3_25731
0_26317	1_53297, 1_7506	2_25438	3_25729
0_26326	1_52321, 1_6525	2_24343	3_25726
0_26336	1_51818, 1_5687	2_24884	3_25719
0_26337	1_51701, 1_6269	2_26484	3_25718
0_26347	1_52540, 1_5806	2_24001	3_25711
0_26350	1_52269, 1_7024	2_26097	3_25708
0_26355	1_51562, 1_7269	2_25843	3_25705
0_26358	1_51883, 1_5198	2_26768	3_25703
0_26360	1_52086, 1_7107	2_26396	3_25702
0_26363	1_20712, 1_52522	2_25902	3_25701
0_26368	1_51777, 1_6079	2_25913	3_25698
0_26370	1_53146, 1_5534	2_24847	3_25685
0_26372	1_53250, 1_7047	2_26737	3_25687
0_26377	1_51455, 1_7399	2_24817	3_25689
0_26380	1_51437, 1_5484	2_25994	3_25693
0_26679	1_51489, 1_6025	2_26675	3_25937
0_26681	1_30190, 1_52430	2_24335	3_25665
0_26685	1_5134, 1_52311	2_24233	3_25672
0_26688	1_50931, 1_5206	2_26239	3_25674
0_26690	1_50858, 1_5371	2_23967	3_25675
0_26692	1_52314, 1_7241	2_25466	3_25677
0_26700	1_52607, 1_6255	2_24191	3_25684
0_26707	1_51516, 1_7042	2_25280	3_25670
0_26710	1_50848, 1_7310	2_25685	3_25898
0_26712	1_52455, 1_7419	2_25960	3_25900
0_26714	1_51709, 1_6245	2_26549	3_25902
0_26715	1_51287, 1_5135	2_26529	3_25903
0_26720	1_53223, 1_5901	2_25159	3_25910
0_26721	1_52060, 1_6593	2_24552	3_25911
0_26722	1_52917, 1_6990	2_25285	3_25912
0_26723	1_51484, 1_5935	2_26141	3_25913
0_26724	1_52243, 1_5982	2_26057	3_25914
0_26726	1_52807, 1_6337	2_24813	3_25916
0_26727	1_52318, 1_6677	2_25810	3_25918
0_26728	1_51426, 1_5762	2_25848	3_25920
0_26748	1_5124, 1_51547	2_24068	3_26037
0_26750	1_51113, 1_6940	2_24172	3_26034
0_26753	1_53138, 1_5842	2_25789	3_26030
0_26761	1_51578, 1_6614	2_24788	3_26019
0_26764	1_52710, 1_7164	2_25421	3_26017
0_26770	1_51680, 1_5250	2_24256	3_26011
0_26771	1_52534, 1_7515	2_26126	3_26010
0_26781	1_53044, 1_7046	2_25935	3_26001
0_26783	1_51192, 1_6143	2_24439	3_25999
0_26784	1_51007, 1_5172	2_24320	3_25998
0_26791	1_5236, 1_52766	2_26508	3_25993
0_26794	1_51791, 1_6775	2_26607	3_13292
0_26795	1_50894, 1_6472	2_25515	3_25990
0_26812	1_52635, 1_5824	2_23897	3_25976
0_26814	1_51976, 1_5634	2_26712	3_25975
0_26818	1_51047, 1_5296	2_24152	3_25897
0_26822	1_51874, 1_6151	2_23882	3_25966
0_26823	1_51087, 1_6044	2_24673	3_25963
0_26824	1_52503, 1_5738	2_26024	3_25962
0_26825	1_51383, 1_6380	2_26697	3_25960
0_26826	1_52228, 1_6055	2_25925	3_25959
0_26828	1_52806, 1_6560	2_26351	3_25957
0_26832	1_51036, 1_5612	2_24915	3_25952
0_26843	1_53010, 1_6206	2_24849	3_26049
0_26844	1_51155, 1_6011	2_24505	3_26052
0_26848	1_52869, 1_5975	2_24576	3_26058
0_26850	1_52413, 1_5963	2_24718	3_26060
0_26854	1_51045, 1_7120	2_26610	3_26064
0_26858	1_51063, 1_6877	2_25722	3_26065
0_26862	1_50898, 1_5729	2_25272	3_26071
0_26871	1_50918, 1_6668	2_26735	3_26086
0_26874	1_51140, 1_6034	2_26724	3_26090
0_26882	1_51253, 1_5925	2_25542	3_26095
0_26892	1_51011, 1_5996	2_26538	3_26111
0_26893	1_52263, 1_6943	2_24598	3_26113
0_26895	1_52837, 1_7352	2_25570	3_26114
0_26896	1_52565, 1_6418	2_24663	3_26115
0_26900	1_53100, 1_6350	2_24425	3_26119
0_26905	1_52199, 1_5615	2_24279	3_26122
0_26913	1_53209, 1_6498	2_26497	3_26129
0_26914	1_52323, 1_6629	2_25696	3_26130
0_26918	1_51889, 1_7343	2_24246	3_26135
0_26919	1_51959	2_24131	3_26136, 3_26137
0_26920	1_51136, 1_5518	2_25768	3_26138
0_26921	1_52163, 1_6640	2_24291	3_26139
0_26922	1_51573, 1_7150	2_23921	3_26140
0_26927	1_52302, 1_5805	2_25236	3_26145
0_26928	1_50847, 1_5461	2_25776	3_26146
0_26930	1_51189, 1_5472	2_25325	3_26148
0_26938	1_52700, 1_6274	2_25350	3_26158
0_26941	1_52609, 1_6369	2_23954	3_26161
0_26946	1_51584, 1_7498	2_25572	3_26168
0_26952	1_53089, 1_6354	2_25357	3_26174
0_26959	1_52421, 1_5424	2_24531	3_26182
0_26964	1_53263, 1_5940	2_25219	3_26187
0_26965	1_5213, 1_53084	2_24337	3_26188
0_26967	1_51986, 1_5463	2_26213	3_26190
0_26969	1_52875, 1_5710	2_26611	3_26194
0_26971	1_51995, 1_6567	2_26603	3_26197
0_26972	1_52183, 1_6999	2_24819	3_26198
0_26973	1_51395, 1_6699	2_25808	3_26200
0_26976	1_53142, 1_6078	2_24165	3_26203
0_26981	1_52360, 1_7322	2_24177	3_26212
0_26982	1_5118, 1_51633	2_25347	3_26213
0_26986	1_51407, 1_5376	2_25739	3_26217
0_26996	1_52138, 1_7075	2_24018	3_26219
0_26997	1_52834, 1_6257	2_25865	3_26220
0_27007	1_52346, 1_5749	2_24927	3_26230
0_27008	1_5108, 1_51219	2_24093	3_26231
0_27009	1_50797, 1_5723	2_24005	3_26232
0_27010	1_50904, 1_6213	2_25730	3_26234
0_27011	1_51702, 1_6501	2_24775	3_26236
0_27012	1_51046, 1_6715	2_26068	3_26238
0_27013	1_52640, 1_5683	2_24521	3_26240
0_27017	1_50881, 1_5552	2_25675	3_26244
0_27019	1_51074, 1_5919	2_24134	3_26247
0_27022	1_51209, 1_6199	2_25422	3_26249
0_27023	1_50803, 1_6161	2_26494	3_26250
0_27024	1_53302, 1_6540	2_25312	3_26251
0_27029	1_53208, 1_5821	2_26680	3_26255
0_27031	1_53163, 1_6671	2_24192	3_26258
0_27036	1_51385, 1_5305	2_25233	3_26261
0_27037	1_51090, 1_6391	2_24697	3_26262
0_27038	1_52919, 1_7479	2_24668	3_26263
0_27046	1_5114, 1_53277	2_25012	3_26271
0_27049	1_53172, 1_7485	2_26234	3_26275
0_27050	1_52793, 1_6029	2_26279	3_26276
0_27062	1_52656, 1_6125	2_25944	3_26288
0_27064	1_53221, 1_5499	2_24223	3_26290
0_27069	1_51863, 1_6477	2_24966	3_26293
0_27076	1_52401, 1_6088	2_25106	3_26299
0_27077	1_52186, 1_6246	2_26797	3_26300
0_27078	1_52453, 1_6027	2_25304	3_26301
0_27079	1_50879, 1_6700	2_26384	3_26302
0_27080	1_52603, 1_6225	2_25034	3_26304
0_27082	1_51101, 1_5163	2_24553	3_26306
0_27083	1_52723, 1_6632	2_24176	3_26308
0_27084	1_52623, 1_6098	2_25716	3_26309
0_27085	1_50878, 1_6558	2_25607	3_26310
0_27086	1_52203, 1_6881	2_26385	3_26311
0_27090	1_53130, 1_7061	2_26217	3_26320
0_27091	1_53009, 1_6691	2_25296	3_26321
0_27096	1_52251, 1_6487	2_24558	3_26326
0_27097	1_51503, 1_6296	2_24804	3_26327
0_27101	1_52564, 1_6601	2_24783	3_26331
0_27103	1_51116, 1_6528	2_26418	3_26332
0_27109	1_52025, 1_6178	2_25433	3_26340
0_27124	1_53273, 1_6300	2_26304	3_26353
0_27130	1_52213, 1_5846	2_26430	3_26359
0_27131	1_52764, 1_6969	2_24648	3_26360
0_27132	1_52776, 1_6447	2_25864	3_26361
0_27133	1_51006, 1_6908	2_25011	3_26362
0_27134	1_51827, 1_6690	2_23947	3_26363
0_27135	1_52408, 1_5983	2_25921	3_26364
0_27138	1_51042, 1_5917	2_25575	3_26367
0_27140	1_52198, 1_5363	2_26665	3_26370
0_27145	1_51961, 1_5665	2_24107	3_26375
0_27153	1_51656, 1_5207	2_24862	3_26388
0_27154	1_50939, 1_5218	2_24128	3_26390
0_27158	1_51185, 1_6131	2_26277	3_26396
0_27162	1_51325, 1_5853	2_26798	3_26400
0_27166	1_51856, 1_6064	2_25395	3_26401
0_27170	1_51106, 1_5590	2_26325	3_26403
0_27173	1_53264, 1_5563	2_24148	3_26407
0_27174	1_51499, 1_6517	2_25271	3_26408
0_27175	1_51490, 1_7243	2_24071	3_26409
0_27177	1_52935, 1_6343	2_25774	3_26411
0_27178	1_52516, 1_6914	2_24833	3_26412
0_27185	1_51922, 1_6706	2_26315	3_26493
0_27186	1_5221, 1_52492	2_24367	3_26492
0_27189	1_52078, 1_7363	2_26129	3_26488
0_27192	1_52886, 1_7080	2_24416	3_26484
0_27193	1_51509, 1_6005	2_26521	3_26483
0_27196	1_5284, 1_53031	2_25334	3_26480
0_27197	1_51782, 1_6431	2_24503	3_26478
0_27198	1_52760, 1_5608	2_25922	3_26477
0_27200	1_52843, 1_7517	2_25148	3_26473
0_27202	1_53255, 1_5795	2_26113	3_26471
0_27203	1_52948, 1_7466	2_24260	3_26470
0_27204	1_51970, 1_5336	2_25754	3_26469
0_27205	1_51715, 1_7281	2_24206	3_26467
0_27208	1_51524, 1_5703	2_24610	3_26464
0_27209	1_52054, 1_6702	2_26187	3_26463
0_27210	1_52440, 1_7267	2_24604	3_26462
0_27211	1_51066, 1_5240	2_26733	3_26461
0_27215	1_50818, 1_6278	2_26455	3_26456
0_27217	1_51521, 1_6100	2_23877	3_26453
0_27219	1_5109, 1_52857	2_25579	3_26452
0_27220	1_52392, 1_7453	2_26417	3_26451
0_27221	1_51181, 1_5485	2_25009	3_26449
0_27222	1_51182, 1_5668	2_23914	3_26448
0_27224	1_52809, 1_6620	2_24085	3_26445
0_27230	1_50869, 1_6519	2_24937	3_26440
0_27231	1_51717, 1_5420	2_26399	3_26439
